Date,Symbol,Return,,Date,Symbol,Return,,Alpha,,,,,
5/23/14,BBY,0.030129711,,5/23/14,SPY,0.004008703,,0.025568133,,,,,
5/27/14,BBY,0.002221399,,5/27/14,SPY,0.006146561,,-0.004772887,,,,,
5/28/14,BBY,-0.004802327,,5/28/14,SPY,-0.000730989,,-0.003970521,,,,,
5/29/14,BBY,0.019673273,,5/29/14,SPY,0.005172902,,0.013786932,,,,,
5/30/14,BBY,0.006916673,,5/30/14,SPY,0.001611468,,0.005082954,,,,,
6/2/14,BBY,-0.007230694,,6/2/14,SPY,0.001141795,,-0.008529964,,,,,
6/3/14,BBY,0.021849964,,6/3/14,SPY,-0.000518357,,0.022439812,,,,,
6/4/14,BBY,0.017462581,,6/4/14,SPY,0.002022816,,0.01516078,,,,,
6/5/14,BBY,0.004203188,,6/5/14,SPY,0.006522051,,-0.003218376,,,,,
6/6/14,BBY,0.012556714,,6/6/14,SPY,0.004782762,,0.007114321,,,,,
6/9/14,BBY,-0.002066896,,6/9/14,SPY,0.001023631,,-0.003231705,,,,,
6/10/14,BBY,0.017949638,,6/10/14,SPY,0.00010228,,0.017833251,,,,,
6/11/14,BBY,-0.022380468,,6/11/14,SPY,-0.003476523,,-0.018424467,,,,,
6/12/14,BBY,-0.013527541,,6/12/14,SPY,-0.007079853,,-0.005471244,,,,,
6/13/14,BBY,0.007032278,,6/13/14,SPY,0.003048528,,0.003563302,,,,,
6/16/14,BBY,0.004189979,,6/16/14,SPY,0.000824128,,0.003252188,,,,,
6/17/14,BBY,0.008692629,,6/17/14,SPY,0.002779397,,0.005529901,,,,,
6/18/14,BBY,0.003447122,,6/18/14,SPY,0.007339696,,-0.004904855,,,,,
6/19/14,BBY,-0.006527001,,6/19/14,SPY,0.001120967,,-0.00780257,,,,,
6/20/14,BBY,-0.021092704,,6/20/14,SPY,-0.002748341,,-0.017965316,,,,,
6/23/14,BBY,0.00918407,,6/23/14,SPY,-0.000306201,,0.009532501,,,,,
6/24/14,BBY,0.017150823,,6/24/14,SPY,-0.006024137,,0.0240058,,,,,
6/25/14,BBY,0.051617345,,6/25/14,SPY,0.0045198,,0.046474181,,,,,
6/26/14,BBY,-0.007853371,,6/26/14,SPY,-0.00071582,,-0.007038826,,,,,
6/27/14,BBY,0.023746735,,6/27/14,SPY,0.001944356,,0.021534216,,,,,
6/30/14,BBY,-0.000966527,,6/30/14,SPY,-0.000510704,,-0.000385388,,,,,
7/1/14,BBY,-0.001289939,,7/1/14,SPY,0.006693225,,-0.008906284,,,,,
7/2/14,BBY,0.015176042,,7/2/14,SPY,0.001015059,,0.014020988,,,,,
7/3/14,BBY,0.02099227,,7/3/14,SPY,0.004918121,,0.015395849,,,,,
7/7/14,BBY,-0.010280312,,7/7/14,SPY,-0.003481342,,-0.006318828,,,,,
7/8/14,BBY,-0.019515266,,7/8/14,SPY,-0.006430004,,-0.012198445,,,,,
7/9/14,BBY,0.010914928,,7/9/14,SPY,0.004484254,,0.005812212,,,,,
7/10/14,BBY,-0.031756113,,7/10/14,SPY,-0.003956976,,-0.027253397,,,,,
7/11/14,BBY,-0.019678616,,7/11/14,SPY,0.001375191,,-0.021243471,,,,,
7/14/14,BBY,-0.014386083,,7/14/14,SPY,0.005035375,,-0.020115929,,,,,
7/15/14,BBY,0.008486083,,7/15/14,SPY,-0.00187252,,0.010616859,,,,,
7/16/14,BBY,0.032985595,,7/16/14,SPY,0.003701318,,0.028773796,,,,,
7/17/14,BBY,-0.036819875,,7/17/14,SPY,-0.011365932,,-0.023886369,,,,,
7/18/14,BBY,0.017929669,,7/18/14,SPY,0.010219202,,0.006301049,,,,,
7/21/14,BBY,0.001329312,,7/21/14,SPY,-0.001871483,,0.003458908,,,,,
7/22/14,BBY,0.024892135,,7/22/14,SPY,0.004357966,,0.019933124,,,,,
7/23/14,BBY,0.000647701,,7/23/14,SPY,0.00221999,,-0.001878467,,,,,
7/24/14,BBY,0.017799385,,7/24/14,SPY,5.03E-05,,0.017742128,,,,,
7/25/14,BBY,-0.013354531,,7/25/14,SPY,-0.004681566,,-0.00802729,,,,,
7/28/14,BBY,0.016757911,,7/28/14,SPY,0.000404623,,0.016297483,,,,,
7/29/14,BBY,-0.019651316,,7/29/14,SPY,-0.0042973,,-0.014761338,,,,,
7/30/14,BBY,-0.000646621,,7/30/14,SPY,0.000152318,,-0.000819947,,,,,
7/31/14,BBY,-0.038175348,,7/31/14,SPY,-0.019748198,,-0.015703505,,,,,
8/1/14,BBY,-0.018836192,,8/1/14,SPY,-0.003055549,,-0.015359226,,,,,
8/4/14,BBY,0.018169386,,8/4/14,SPY,0.007220774,,0.009952733,,,,,
8/5/14,BBY,-0.004713872,,8/5/14,SPY,-0.00969624,,0.00631966,,,,,
8/6/14,BBY,0.000338329,,8/6/14,SPY,0.000312546,,-1.73233E-05,,,,,
8/7/14,BBY,-0.018261718,,8/7/14,SPY,-0.005414734,,-0.012100191,,,,,
8/8/14,BBY,0.021701653,,8/8/14,SPY,0.011568895,,0.008537192,,,,,
8/11/14,BBY,-0.000674343,,8/11/14,SPY,0.00289794,,-0.003971963,,,,,
8/12/14,BBY,-0.006072875,,8/12/14,SPY,-0.001393209,,-0.004487516,,,,,
8/13/14,BBY,0.003733911,,8/13/14,SPY,0.006768961,,-0.003968616,,,,,
8/14/14,BBY,-0.001352689,,8/14/14,SPY,0.004721818,,-0.006725733,,,,,
8/15/14,BBY,-0.011513714,,8/15/14,SPY,-0.000204301,,-0.011281236,,,,,
8/18/14,BBY,0.024665946,,8/18/14,SPY,0.008379317,,0.015130965,,,,,
8/19/14,BBY,0.028084253,,8/19/14,SPY,0.005218879,,0.022145593,,,,,
8/20/14,BBY,0.019186992,,8/20/14,SPY,0.002671501,,0.016147042,,,,,
8/21/14,BBY,-0.006700734,,8/21/14,SPY,0.002915755,,-0.010018626,,,,,
8/22/14,BBY,0.002248699,,8/22/14,SPY,-0.001553875,,0.004016882,,,,,
8/25/14,BBY,0.02532048,,8/25/14,SPY,0.005070511,,0.019550652,,,,,
8/26/14,BBY,-0.068458925,,8/26/14,SPY,0.000649376,,-0.069197861,,,,,
8/27/14,BBY,0.063422888,,8/27/14,SPY,-0.000399351,,0.063877317,,,,,
8/28/14,BBY,0.017355664,,8/28/14,SPY,-0.000549318,,0.017980743,,,,,
8/29/14,BBY,-0.010856172,,8/29/14,SPY,0.002848046,,-0.014097017,,,,,
9/2/14,BBY,-0.016933177,,9/2/14,SPY,-0.000498261,,-0.016366196,,,,,
9/3/14,BBY,-0.003827751,,9/3/14,SPY,-0.000548333,,-0.003203793,,,,,
9/4/14,BBY,0.029779059,,9/4/14,SPY,-0.001446349,,0.031424886,,,,,
9/5/14,BBY,0.00715171,,9/5/14,SPY,0.00449525,,0.002036482,,,,,
9/8/14,BBY,-0.007718432,,9/8/14,SPY,-0.002585674,,-0.004776145,,,,,
9/9/14,BBY,-0.010578718,,9/9/14,SPY,-0.006331268,,-0.003374251,,,,,
9/10/14,BBY,0.016037799,,9/10/14,SPY,0.003762793,,0.011756047,,,,,
9/11/14,BBY,0.005880501,,9/11/14,SPY,0.001149578,,0.004572375,,,,,
9/12/14,BBY,0.034461508,,9/12/14,SPY,-0.005841228,,0.04110835,,,,,
9/15/14,BBY,0.011600209,,9/15/14,SPY,-0.000753322,,0.012457428,,,,,
9/16/14,BBY,0.023228493,,9/16/14,SPY,0.007538446,,0.014650355,,,,,
9/17/14,BBY,-0.008045949,,9/17/14,SPY,0.001346788,,-0.009578483,,,,,
9/18/14,BBY,0.012746205,,9/18/14,SPY,0.005330047,,0.006681045,,,,,
9/19/14,BBY,-0.010011385,,9/19/14,SPY,-0.005549549,,-0.00369645,,,,,
9/22/14,BBY,-0.027159866,,9/22/14,SPY,-0.007722985,,-0.018371738,,,,,
9/23/14,BBY,-0.009206921,,9/23/14,SPY,-0.005724324,,-0.002693106,,,,,
9/24/14,BBY,0.018884921,,9/24/14,SPY,0.007827903,,0.009977405,,,,,
9/25/14,BBY,-0.021477021,,9/25/14,SPY,-0.016135508,,-0.003116126,,,,,
9/26/14,BBY,-0.009621137,,9/26/14,SPY,0.007945391,,-0.018662345,,,,,
9/29/14,BBY,0.021554433,,9/29/14,SPY,-0.001819106,,0.023624427,,,,,
9/30/14,BBY,-0.00178312,,9/30/14,SPY,-0.002632323,,0.001212249,,,,,
10/1/14,BBY,-0.028877672,,10/1/14,SPY,-0.013551913,,-0.013456697,,,,,
10/2/14,BBY,0.003065665,,10/2/14,SPY,0.000154356,,0.002890021,,,,,
10/3/14,BBY,0.019865464,,10/3/14,SPY,0.011009358,,0.007337711,,,,,
10/6/14,BBY,-0.035061374,,10/6/14,SPY,-0.00117042,,-0.03372953,,,,,
10/7/14,BBY,-0.061180153,,10/7/14,SPY,-0.015436335,,-0.043614861,,,,,
10/8/14,BBY,0.042342044,,10/8/14,SPY,0.017489414,,0.022440515,,,,,
10/9/14,BBY,-0.02062834,,10/9/14,SPY,-0.019833167,,0.00194019,,,,,
10/10/14,BBY,-0.011989663,,10/10/14,SPY,-0.011414403,,0.000998999,,,,,
10/13/14,BBY,-0.025254214,,10/13/14,SPY,-0.01642694,,-0.006561694,,,,,
10/14/14,BBY,0.010767228,,10/14/14,SPY,0.001547372,,0.009006444,,,,,
10/15/14,BBY,0.028295538,,10/15/14,SPY,-0.006766138,,0.035994852,,,,,
10/16/14,BBY,0.01262551,,10/16/14,SPY,-0.000858172,,0.01360204,,,,,
10/17/14,BBY,0.001918127,,10/17/14,SPY,0.011810796,,-0.011521598,,,,,
10/20/14,BBY,0.027121857,,10/20/14,SPY,0.009709779,,0.016072919,,,,,
10/21/14,BBY,0.012736844,,10/21/14,SPY,0.019810846,,-0.009806286,,,,,
10/22/14,BBY,0.007362025,,10/22/14,SPY,-0.007110862,,0.015453607,,,,,
10/23/14,BBY,0.008526157,,10/23/14,SPY,0.011624843,,-0.004701968,,,,,
10/24/14,BBY,-0.000301872,,10/24/14,SPY,0.00769507,,-0.009058236,,,,,
10/27/14,BBY,-0.003624252,,10/27/14,SPY,-0.00137448,,-0.002060207,,,,,
10/28/14,BBY,-0.010003091,,10/28/14,SPY,0.011470228,,-0.023055278,,,,,
10/29/14,BBY,-0.009491794,,10/29/14,SPY,-0.001512036,,-0.007771221,,,,,
10/30/14,BBY,0.039258148,,10/30/14,SPY,0.0064106,,0.031963406,,,,,
10/31/14,BBY,0.015466984,,10/31/14,SPY,0.011435445,,0.002454379,,,,,
11/3/14,BBY,0.007908641,,11/3/14,SPY,0.000545473,,0.007287938,,,,,
11/4/14,BBY,-0.001453037,,11/4/14,SPY,-0.003469282,,0.002494723,,,,,
11/5/14,BBY,0.008148952,,11/5/14,SPY,0.006316153,,0.000961683,,,,,
11/6/14,BBY,0.016454966,,11/6/14,SPY,0.004003153,,0.011899703,,,,,
11/7/14,BBY,-0.000852002,,11/7/14,SPY,0.000935279,,-0.001916274,,,,,
11/10/14,BBY,-0.013359892,,11/10/14,SPY,0.003147438,,-0.01694142,,,,,
11/11/14,BBY,0.003457303,,11/11/14,SPY,0.000980474,,0.002341604,,,,,
11/12/14,BBY,0.010622997,,11/12/14,SPY,-0.001077412,,0.011849004,,,,,
11/13/14,BBY,0.008238665,,11/13/14,SPY,0.001127648,,0.006955493,,,,,
11/14/14,BBY,0,,11/14/14,SPY,0.000244885,,-0.000278659,,,,,
11/17/14,BBY,-0.005635418,,11/17/14,SPY,0.000636457,,-0.006359654,,,,,
11/18/14,BBY,-0.011051261,,11/18/14,SPY,0.005773881,,-0.017621467,,,,,
11/19/14,BBY,0.018338079,,11/19/14,SPY,-0.001605459,,0.02016496,,,,,
11/20/14,BBY,0.069780499,,11/20/14,SPY,0.00175422,,0.067784339,,,,,
11/21/14,BBY,0.000262993,,11/21/14,SPY,0.005350671,,-0.005825635,,,,,
11/24/14,BBY,0.022876756,,11/24/14,SPY,0.00280628,,0.019683437,,,,,
11/25/14,BBY,-0.012596452,,11/25/14,SPY,-0.0007237,,-0.01177294,,,,,
11/26/14,BBY,0.008851861,,11/26/14,SPY,0.002559017,,0.005939908,,,,,
11/28/14,BBY,0.017032258,,11/28/14,SPY,-0.002119062,,0.019443578,,,,,
12/1/14,BBY,-0.054554732,,12/1/14,SPY,-0.006949817,,-0.046646406,,,,,
12/2/14,BBY,-0.001610226,,12/2/14,SPY,0.006463846,,-0.008965557,,,,,
12/3/14,BBY,-0.031182795,,12/3/14,SPY,0.003863069,,-0.035578653,,,,,
12/4/14,BBY,0.001109906,,12/4/14,SPY,-0.00110633,,0.002368819,,,,,
12/5/14,BBY,-0.012472311,,12/5/14,SPY,0.001637272,,-0.014335394,,,,,
12/8/14,BBY,0.026943558,,12/8/14,SPY,-0.006682688,,0.034547913,,,,,
12/9/14,BBY,-0.003279557,,12/9/14,SPY,-0.000677605,,-0.002508498,,,,,
12/10/14,BBY,-0.012887332,,12/10/14,SPY,-0.01603137,,0.005355063,,,,,
12/11/14,BBY,0.017500028,,12/11/14,SPY,0.005069886,,0.01173091,,,,,
12/12/14,BBY,0.006005924,,12/12/14,SPY,-0.016161433,,0.024396319,,,,,
12/15/14,BBY,0.001628277,,12/15/14,SPY,-0.006869451,,0.009445153,,,,,
12/16/14,BBY,-0.030885939,,12/16/14,SPY,-0.008019603,,-0.021760283,,,,,
12/17/14,BBY,0.047525888,,12/17/14,SPY,0.019604815,,0.025217203,,,,,
12/18/14,BBY,0.02695487,,12/18/14,SPY,0.024728709,,-0.001184389,,,,,
12/19/14,BBY,0.013773337,,12/19/14,SPY,-0.001257351,,0.0152041,,,,,
12/22/14,BBY,0.005639631,,12/22/14,SPY,0.004600024,,0.000405178,,,,,
12/23/14,BBY,0.011725695,,12/23/14,SPY,0.001349588,,0.010189973,,,,,
12/24/14,BBY,-0.020156211,,12/24/14,SPY,9.63E-05,,-0.02026578,,,,,
12/26/14,BBY,0.006428388,,12/26/14,SPY,0.00322471,,0.00275893,,,,,
12/29/14,BBY,-0.001532882,,12/29/14,SPY,0.001343307,,-0.003061457,,,,,
12/30/14,BBY,0.007676535,,12/30/14,SPY,-0.005366017,,0.013782625,,,,,
12/31/14,BBY,-0.010157465,,12/31/14,SPY,-0.009922991,,0.001134091,,,,,
1/2/15,BBY,-0.004874269,,1/2/15,SPY,-0.000535176,,-0.004265283,,,,,
1/5/15,BBY,-0.02577984,,1/5/15,SPY,-0.018059641,,-0.005229437,,,,,
1/6/15,BBY,-0.008997089,,1/6/15,SPY,-0.009418967,,0.001720929,,,,,
1/7/15,BBY,0.028838397,,1/7/15,SPY,0.01246117,,0.0146586,,,,,
1/8/15,BBY,0.015053258,,1/8/15,SPY,0.017745025,,-0.005139137,,,,,
1/9/15,BBY,-0.026847353,,1/9/15,SPY,-0.00801357,,-0.017728562,,,,,
1/12/15,BBY,0.027062506,,1/12/15,SPY,-0.007833567,,0.035976467,,,,,
1/13/15,BBY,0.000255769,,1/13/15,SPY,-0.002812692,,0.003456383,,,,,
1/14/15,BBY,0.020716165,,1/14/15,SPY,-0.006037218,,0.027586027,,,,,
1/15/15,BBY,-0.140566299,,1/15/15,SPY,-0.009160594,,-0.130142288,,,,,
1/16/15,BBY,0.020116706,,1/16/15,SPY,0.013114265,,0.00519374,,,,,
1/20/15,BBY,-0.027150641,,1/20/15,SPY,0.002132584,,-0.029577349,,,,,
1/21/15,BBY,0.001762544,,1/21/15,SPY,0.005048025,,-0.003981698,,,,,
1/22/15,BBY,0.023167186,,1/22/15,SPY,0.014871006,,0.006245191,,,,,
1/23/15,BBY,0.003439352,,1/23/15,SPY,-0.005482799,,0.009678332,,,,,
1/26/15,BBY,0.023421995,,1/26/15,SPY,0.002341787,,0.020757232,,,,,
1/27/15,BBY,-0.012001116,,1/27/15,SPY,-0.013190519,,0.003008621,,,,,
1/28/15,BBY,-0.007627146,,1/28/15,SPY,-0.012824336,,0.006965905,,,,,
1/29/15,BBY,0.027327042,,1/29/15,SPY,0.00924356,,0.016808623,,,,,
1/30/15,BBY,-0.024660543,,1/30/15,SPY,-0.012574919,,-0.010351308,,,,,
2/2/15,BBY,-0.006534091,,2/2/15,SPY,0.012384061,,-0.020626145,,,,,
2/3/15,BBY,0.02802402,,2/3/15,SPY,0.014461163,,0.011568393,,,,,
2/4/15,BBY,0.007232211,,2/4/15,SPY,-0.00380784,,0.011565224,,,,,
2/5/15,BBY,-0.003313974,,2/5/15,SPY,0.010095055,,-0.014801326,,,,,
2/6/15,BBY,0.035189831,,2/6/15,SPY,-0.002765341,,0.038336564,,,,,
2/9/15,BBY,-0.007762339,,2/9/15,SPY,-0.004475787,,-0.002669258,,,,,
2/10/15,BBY,0.026975991,,2/10/15,SPY,0.01065334,,0.014853357,,,,,
2/11/15,BBY,0.004728132,,2/11/15,SPY,0.000580219,,0.004067891,,,,,
2/12/15,BBY,0.024575137,,2/12/15,SPY,0.009616803,,0.013631998,,,,,
2/13/15,BBY,-0.002041286,,2/13/15,SPY,0.004116413,,-0.006725429,,,,,
2/17/15,BBY,0.004346663,,2/17/15,SPY,0.001573086,,0.002556619,,,,,
2/18/15,BBY,-0.00407332,,2/18/15,SPY,9.52E-05,,-0.004181658,,,,,
2/19/15,BBY,0.000255675,,2/19/15,SPY,-0.000713887,,0.00106802,,,,,
2/20/15,BBY,0.003833325,,2/20/15,SPY,0.006000614,,-0.002994886,,,,,
2/23/15,BBY,-0.007382816,,2/23/15,SPY,-0.000142009,,-0.007221221,,,,,
2/24/15,BBY,-0.018722851,,2/24/15,SPY,0.002840732,,-0.021955373,,,,,
2/25/15,BBY,0.001045504,,2/25/15,SPY,-0.000849785,,0.002012491,,,,,
2/26/15,BBY,-0.019582246,,2/26/15,SPY,-0.001181307,,-0.018238015,,,,,
2/27/15,BBY,0.014647111,,2/27/15,SPY,-0.003406193,,0.018523081,,,,,
3/2/15,BBY,0.013910841,,3/2/15,SPY,0.006313496,,0.006726596,,,,,
3/3/15,BBY,0.014237613,,3/3/15,SPY,-0.004104014,,0.018907647,,,,,
3/4/15,BBY,0.015569193,,3/4/15,SPY,-0.004215607,,0.020366212,,,,,
3/5/15,BBY,-0.004021111,,3/5/15,SPY,0.001094092,,-0.005266099,,,,,
3/6/15,BBY,0.002018622,,3/6/15,SPY,-0.014064463,,0.018022837,,,,,
3/9/15,BBY,0.003021984,,3/9/15,SPY,0.004144583,,-0.001694214,,,,,
3/10/15,BBY,0.003514913,,3/10/15,SPY,-0.016221948,,0.021974169,,,,,
3/11/15,BBY,0.006254691,,3/11/15,SPY,-0.002341672,,0.008919324,,,,,
3/12/15,BBY,0.015663774,,3/12/15,SPY,0.012713966,,0.001196315,,,,,
3/13/15,BBY,-0.007833513,,3/13/15,SPY,-0.006132322,,-0.000855429,,,,,
3/16/15,BBY,0.02714044,,3/16/15,SPY,0.01336054,,0.011937232,,,,,
3/17/15,BBY,0.000240163,,3/17/15,SPY,-0.002972457,,0.003622577,,,,,
3/18/15,BBY,0.003122022,,3/18/15,SPY,0.012021542,,-0.010557515,,,,,
3/19/15,BBY,-0.004069955,,3/19/15,SPY,-0.00456147,,0.001120627,,,,,
3/20/15,BBY,-0.019471083,,3/20/15,SPY,0.004343695,,-0.024413854,,,,,
3/23/15,BBY,0.001716107,,3/23/15,SPY,-0.001948596,,0.00393345,,,,,
3/24/15,BBY,-0.000244812,,3/24/15,SPY,-0.005619014,,0.006149169,,,,,
3/25/15,BBY,-0.035006122,,3/25/15,SPY,-0.014653826,,-0.01833126,,,,,
3/26/15,BBY,-0.02587509,,3/26/15,SPY,-0.002381372,,-0.023165283,,,,,
3/27/15,BBY,0.002083281,,3/27/15,SPY,0.002289672,,-0.000522179,,,,,
3/30/15,BBY,0.007016632,,3/30/15,SPY,0.012199839,,-0.006865792,,,,,
3/31/15,BBY,-0.024774168,,3/31/15,SPY,-0.008739529,,-0.014829294,,,,,
4/1/15,BBY,-0.015348028,,4/1/15,SPY,-0.003536288,,-0.01132402,,,,,
4/2/15,BBY,0.027143296,,4/2/15,SPY,0.003597496,,0.023049637,,,,,
4/6/15,BBY,-0.000261695,,4/6/15,SPY,0.006733191,,-0.007923519,,,,,
4/7/15,BBY,-0.003925622,,4/7/15,SPY,-0.002646408,,-0.000914225,,,,,
4/8/15,BBY,0.007882291,,4/8/15,SPY,0.00337706,,0.004039471,,,,,
4/9/15,BBY,0.009124035,,4/9/15,SPY,0.004423493,,0.00409046,,,,,
4/10/15,BBY,-0.003358228,,4/10/15,SPY,0.005457152,,-0.009568023,,,,,
4/13/15,BBY,-0.006220891,,4/13/15,SPY,-0.004522934,,-0.001074161,,,,,
4/14/15,BBY,-0.014084533,,4/14/15,SPY,0.001913095,,-0.016261479,,,,,
4/15/15,BBY,-0.006613757,,4/15/15,SPY,0.00448703,,-0.011719632,,,,,
4/16/15,BBY,-0.009587217,,4/16/15,SPY,-0.000285121,,-0.009262773,,,,,
4/17/15,BBY,-0.019628933,,4/17/15,SPY,-0.011503532,,-0.00653885,,,,,
4/20/15,BBY,0.00329136,,4/20/15,SPY,0.009136855,,-0.007105637,,,,,
4/21/15,BBY,-0.003553882,,4/21/15,SPY,-0.001191327,,-0.002198248,,,,,
4/22/15,BBY,-0.007407435,,4/22/15,SPY,0.004914117,,-0.0129993,,,,,
4/23/15,BBY,-0.001381951,,4/23/15,SPY,0.002516256,,-0.004245246,,,,,
4/24/15,BBY,-0.020481649,,4/24/15,SPY,0.002320468,,-0.023122153,,,,,
4/27/15,BBY,-0.001695309,,4/27/15,SPY,-0.004157761,,0.003035884,,,,,
4/28/15,BBY,0.011038748,,4/28/15,SPY,0.003178811,,0.00742152,,,,,
4/29/15,BBY,-0.024076147,,4/29/15,SPY,-0.004114619,,-0.019394046,,,,,
4/30/15,BBY,-0.006024068,,4/30/15,SPY,-0.01002042,,0.005378356,,,,,
5/1/15,BBY,0.015295757,,5/1/15,SPY,0.010841379,,0.002959149,,,,,
5/4/15,BBY,0.013075583,,5/4/15,SPY,0.002847409,,0.009835463,,,,,
5/5/15,BBY,-0.004769865,,5/5/15,SPY,-0.011451888,,0.008261451,,,,,
5/6/15,BBY,-0.004228954,,5/6/15,SPY,-0.004116807,,0.000455638,,,,,
5/7/15,BBY,0.022650028,,5/7/15,SPY,0.003989627,,0.018110157,,,,,
5/8/15,BBY,0.013565947,,5/8/15,SPY,0.013166084,,-0.001415986,,,,,
5/11/15,BBY,0.009833379,,5/11/15,SPY,-0.004772678,,0.015264297,,,,,
5/12/15,BBY,-0.004598377,,5/12/15,SPY,-0.002991335,,-0.001194481,,,,,
5/13/15,BBY,-0.016304294,,5/13/15,SPY,0.000190532,,-0.016521104,,,,,
5/14/15,BBY,-0.038121574,,5/14/15,SPY,0.010427592,,-0.049987325,,,,,
5/15/15,BBY,-0.006605399,,5/15/15,SPY,0.001083808,,-0.007838685,,,,,
5/18/15,BBY,0.014455045,,5/18/15,SPY,0.003106778,,0.010919784,,,,,
5/19/15,BBY,-0.003134796,,5/19/15,SPY,-0.000328517,,-0.00276097,,,,,
5/20/15,BBY,-0.034305346,,5/20/15,SPY,-0.000704098,,-0.03350414,,,,,
5/21/15,BBY,0.03937247,,5/21/15,SPY,0.002912415,,0.036058378,,,,,
5/22/15,BBY,-0.022215864,,5/22/15,SPY,-0.002388735,,-0.019497677,,,,,
5/26/15,BBY,-0.012525487,,5/26/15,SPY,-0.010751716,,-0.000290909,,,,,
5/27/15,BBY,0.013569291,,5/27/15,SPY,0.009492169,,0.002767975,,,,,
5/28/15,BBY,-0.005238679,,5/28/15,SPY,-0.001128303,,-0.003954762,,,,,
5/29/15,BBY,0.015213604,,5/29/15,SPY,-0.006212972,,0.022283461,,,,,
6/1/15,BBY,-0.009510144,,6/1/15,SPY,0.002036601,,-0.01182763,,,,,
6/2/15,BBY,0.011638086,,6/2/15,SPY,-0.000992608,,0.012767593,,,,,
6/3/15,BBY,0.008628128,,6/3/15,SPY,0.002649494,,0.005613219,,,,,
6/4/15,BBY,-0.015397804,,6/4/15,SPY,-0.008446551,,-0.005786317,,,,,
6/5/15,BBY,0,,6/5/15,SPY,-0.00171323,,0.001949516,,,,,
6/8/15,BBY,-0.00695042,,6/8/15,SPY,-0.00614963,,4.73589E-05,,,,,
6/9/15,BBY,-0.01341496,,6/9/15,SPY,-0.000143894,,-0.013251221,,,,,
6/10/15,BBY,0.011528199,,6/10/15,SPY,0.011993284,,-0.002119182,,,,,
6/11/15,BBY,-0.000584454,,6/11/15,SPY,0.003223551,,-0.004252592,,,,,
6/12/15,BBY,0,,6/12/15,SPY,-0.007654916,,0.008710672,,,,,
6/15/15,BBY,-0.00233924,,6/15/15,SPY,-0.004285482,,0.00253729,,,,,
6/16/15,BBY,0.007913248,,6/16/15,SPY,0.005451671,,0.001709689,,,,,
6/17/15,BBY,-0.011049753,,6/17/15,SPY,0.001617103,,-0.012889885,,,,,
6/18/15,BBY,0.029403118,,6/18/15,SPY,0.010399369,,0.017569483,,,,,
6/19/15,BBY,-0.00171371,,6/19/15,SPY,-0.009258394,,0.008821588,,,,,
6/22/15,BBY,-0.000858455,,6/22/15,SPY,0.005123101,,-0.006688127,,,,,
6/23/15,BBY,-0.001431816,,6/23/15,SPY,0.000707886,,-0.002237333,,,,,
6/24/15,BBY,-0.026957242,,6/24/15,SPY,-0.007262748,,-0.018692826,,,,,
6/25/15,BBY,-0.002947185,,6/25/15,SPY,-0.003040375,,0.000512514,,,,,
6/26/15,BBY,0.004138309,,6/26/15,SPY,-0.000190575,,0.004355167,,,,,
6/29/15,BBY,-0.036502825,,6/29/15,SPY,-0.020970398,,-0.012640219,,,,,
6/30/15,BBY,-0.003666331,,6/30/15,SPY,0.002093311,,-0.006048348,,,,,
7/1/15,BBY,0.026372278,,7/1/15,SPY,0.008015516,,0.017251273,,,,,
7/2/15,BBY,0.000896295,,7/2/15,SPY,-0.000915672,,0.001938256,,,,,
7/6/15,BBY,-0.005074567,,7/6/15,SPY,-0.002845965,,-0.001836091,,,,,
7/7/15,BBY,0.014101319,,7/7/15,SPY,0.006288714,,0.006945274,,,,,
7/8/15,BBY,-0.008283994,,7/8/15,SPY,-0.016777257,,0.010807159,,,,,
7/9/15,BBY,0.004474881,,7/9/15,SPY,0.001809001,,0.002416385,,,,,
7/10/15,BBY,0.007722068,,7/10/15,SPY,0.012591518,,-0.006606056,,,,,
7/13/15,BBY,0.01267318,,7/13/15,SPY,0.011037247,,0.000113691,,,,,
7/14/15,BBY,0.006402823,,7/14/15,SPY,0.004338032,,0.001466495,,,,,
7/15/15,BBY,-0.004627067,,7/15/15,SPY,-0.000332219,,-0.004249029,,,,,
7/16/15,BBY,0.013945498,,7/16/15,SPY,0.00802432,,0.004814475,,,,,
7/17/15,BBY,-0.057879681,,7/17/15,SPY,0.000847824,,-0.058844436,,,,,
7/20/15,BBY,-0.000304197,,7/20/15,SPY,0.000517696,,-0.000893293,,,,,
7/21/15,BBY,-0.004259173,,7/21/15,SPY,-0.003951249,,0.000237027,,,,,
7/22/15,BBY,0.009471463,,7/22/15,SPY,-0.001794593,,0.011513564,,,,,
7/23/15,BBY,-0.005447942,,7/23/15,SPY,-0.005629948,,0.000958481,,,,,
7/24/15,BBY,-0.012172915,,7/24/15,SPY,-0.010372029,,-0.00037039,,,,,
7/27/15,BBY,-0.012322798,,7/27/15,SPY,-0.005817341,,-0.005703137,,,,,
7/28/15,BBY,0.002183406,,7/28/15,SPY,0.012283036,,-0.01179369,,,,,
7/29/15,BBY,-0.000311298,,7/29/15,SPY,0.0068791,,-0.008139154,,,,,
7/30/15,BBY,0,,7/30/15,SPY,0.00023724,,-0.000269959,,,,,
7/31/15,BBY,0.005292715,,7/31/15,SPY,-0.001517916,,0.00701998,,,,,
